Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Ma Medical Hall,24.9789927,92.2651481,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",,ChIJn6LmPAAzUDcR4RL5AEWK2yU,"X7H8+H3 Barohal Union, Bangladesh",7MPJX7H8+H3
Charipara hospital,25.0271208,92.2955089,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","সাতবাক ইউনিয়ন রোড, Kanaighat",ChIJN6h_GdMxUDcRKjVV5PolLK4,"27GW+R6 Jaipur, Bangladesh",7MQJ27GW+R6
Samtabaka Union Hospital,25.02712,92.2955536,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJa9OHGdMxUDcRLRAz1NXUaHw,"27GW+R6 Jaipur, Bangladesh",7MQJ27GW+R6
Satabamka Community Clinic,25.0182964,92.318723,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJ44S7FDcuUDcREAFF6ro9Yeo,"2899+8F Jaipur, Bangladesh",7MQJ2899+8F
Union health complex.,25.0523667,92.1876097,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Komotiol Chatul road,, কানাইঘাট",ChIJSRg8EQs3UDcR_hs-M4Bk234,"352Q+W2 Madani Nagor, Bangladesh",7MQJ352Q+W2
No. 5 baracatula Union Health Complex,25.0525182,92.1876261,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJtezAFgs3UDcRqqJGQqval7w,"353Q+23 Madani Nagor, Bangladesh",7MQJ353Q+23
5No Borchotul Health Complex,25.0525578,92.1875932,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJ150VQec3UDcRQsdwW2tE4dc,"353Q+22 Madani Nagor, Bangladesh",7MQJ353Q+22
আব্দল্লাহ এন নাবিল নুহু,24.9909239,92.3430296,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Saraker Bazar Masjid Road, Z",ChIJHVUCfDgvUDcRen-Wad8zGxQ,"X8RV+96 Z, Bangladesh",7MPJX8RV+96
Soroker Bazar Sub Center,24.9908133,92.344816,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","R250, Z",ChIJvVFVuYYvUDcR3SAly26x4GI,"X8RV+8W Z, Bangladesh",7MPJX8RV+8W
Universal Health Care,24.9156007,92.3084207,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Zakiganj Road,ChIJrdrZ9JItUDcR512AVUsWn8k,"W885+69 Barohal Union, Bangladesh",7MPJW885+69
Jhingabari Family Welfare Centre,24.9515088,92.1553631,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJwVv8ZPE1UDcR2K13i7C05NA,"X524+J4 Gachbari, Bangladesh",7MPJX524+J4
Gachbari govt. Hospital,24.9514153,92.1552763,3.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJXeV60ZE1UDcRs_bsSIAAujY,"X524+H4 Gachbari, Bangladesh",7MPJX524+H4
Kanaighat Upazila Health Complex,25.0123515,92.2548851,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Kanaighat,ChIJZ5f2eQ4xUDcRVXUEbjKQgb4,not found,not found
দি হলিস্টিক হেলথ কেয়ার সেন্টার,25.0624327,92.2579754,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sylhet,ChIJwb0wn_cxUDcROR2wAkWJfHM,"3765+X5 Baligaon, Bangladesh",7MQJ3765+X5
বানীগ্রাম কমিউনিটি ক্লিনিক (Banigram Govt. Community Clinic),24.9393316,92.1736137,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kanaighat Upazila,ChIJ86V9XOc1UDcR8q5K5vvu0O8,"W5QF+PC Barohal Union, Bangladesh",7MPJW5QF+PC
CARE AND CURE DIAGNOSTIC CENTER,23.826626,90.0399327,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Savar - Manikganj Highway,ChIJy5SIWUz0VTcRXK5PkdPDYDI,"R2GQ+MX Palora, Bangladesh",7MMGR2GQ+MX
Monno Medical College & Hospital,23.8479379,89.9533256,4.4,95,"['university', 'hospital', 'health', 'point_of_interest', 'establishment']","Ghior Upazila, Monno City, Gilondo",ChIJN3lItZoe_jkRRKuv7jAlgAI,"RXX3+58 Tara, Bangladesh",7MMFRXX3+58
Manikgonj Diabatics Hospital মানিকগঞ্জ ডায়াবেটিক হসপিটাল,23.8644225,90.004663,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Diabatics Hospital, Manikganj",ChIJueNJjzn3VTcRQJz483d_kuU,"V273+QV Manikganj, Bangladesh",7MMGV273+QV
Diamond Diagnostic Center and Hospital,23.861465,90.0035217,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Gongadhorpotti Road, Manikganj",ChIJHe0GIAH2VTcR_j54JxvD_ZA,"V263+HC Manikganj, Bangladesh",7MMGV263+HC
Siddikia Diagnostic Center,23.8603063,90.0045936,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Shahid Rafique Sarak, Manikganj",ChIJs-hdywD2VTcRP7rLAYvX6bs,"V263+4R Manikganj, Bangladesh",7MMGV263+4R
Physiotherapy centre manikgonj,23.860132,90.004723,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJbxchNQf2VTcRF1hI0DiUnI4,"V263+3V Manikganj, Bangladesh",7MMGV263+3V
Niramoy Nursing Home,23.8616294,90.0005502,3.5,10,"['hospital', 'health', 'point_of_interest', 'establishment']","R504, Manikganj",ChIJ8Sa8g_gd_jkRsSXDi0y6oy4,"V262+M6 Manikganj, Bangladesh",7MMGV262+M6
Dr.monoronjon roy,23.8677184,90.0008178,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Modern diagonastrict senter, Manikganj",ChIJS1LXYr33VTcRiQwV1FyY2mE,"V292+38 Manikganj, Bangladesh",7MMGV292+38
Medicare Clinic And Hospital,23.8664067,89.9997848,3.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']","R504, Manikganj",ChIJy4sbnvgd_jkR7fGoE3UhMSM,"VX8X+HW Manikganj, Bangladesh",7MMFVX8X+HW
Health Care Medical Centre,23.8673182,89.9996537,3.5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJQS1Bh_gd_jkRkLgbqEiyAEM,"VX8X+WV Manikganj, Bangladesh",7MMFVX8X+WV
Shapla Medical Center,23.8674047,89.9996352,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Shahid Rafique Sarak, Manikganj",ChIJ98yKffgd_jkRvbu1jPJUwEI,"VX8X+XV Manikganj, Bangladesh",7MMFVX8X+XV
Shusuctra health care center,23.858844,90.0034168,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJ4U1Ns9v3VTcR2-JXjerJY1A,"V253+G9 Manikganj, Bangladesh",7MMGV253+G9
"Maternity Hospital, Manikganj",23.8586318,90.0054395,3.5,10,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJq2jkWAf2VTcRiiddjA7m62M,"V254+F5 Manikganj, Bangladesh",7MMGV254+F5
Manikganj Apollo Hospital,23.8592564,90.0015309,2.8,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJH5wibgD2VTcRJespzAJqUMU,"V252+PJ Manikganj, Bangladesh",7MMGV252+PJ
Manikganj Sadar Hospital,23.8692311,90.0007002,4.4,63,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj Sadar Upazila,ChIJpemebcf3VTcRbWUNvpMAStk,"V292+M7 Manikganj, Bangladesh",7MMGV292+M7
"250 Bed District Hospital, Manikganj",23.8692057,90.0006545,4.3,13,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj,ChIJ0Vu9vAL2VTcRVWOSMya9Lys,"V292+M7 Manikganj, Bangladesh",7MMGV292+M7
Nagar General Hospital,23.8584106,90.0065944,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']","93 Nagar Bhaban Road, Manikganj",ChIJ7yBuh_31VTcR83scTfvBQn0,"V254+9J Manikganj, Bangladesh",7MMGV254+9J
মা হোমিও ফার্মেসি,23.8587321,90.007529,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","নগর ভবন সড়ক, Manikganj",ChIJpdYgt2j3VTcRjhVcaW98F4Q,"V255+F2 Manikganj, Bangladesh",7MMGV255+F2
Dorgram Health and Family Planning Center,23.8588626,90.0082392,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Rd, Daragram",ChIJoYMXmI33VTcREUpd0QYmoEE,"V255+G7 Manikganj, Bangladesh",7MMGV255+G7
Manikganj General Hospital,23.869816,90.000396,4.4,8,"['hospital', 'health', 'point_of_interest', 'establishment']","মানিকগঞ্জ সদর উপজেলা, 23.869816,90.000396",ChIJb5jirgL2VTcR-Zfn2pv2Ugc,"V292+W5 Manikganj, Bangladesh",7MMGV292+W5
UPAZILLA HEALTH COMPLEX,25.0854765,91.7567058,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Companiganj,ChIJQViUo1X3UDcRMfeDe_KcEoI,"3QP4+5M Companiganj, Bangladesh",7MQH3QP4+5M
Bholaganj Union Health Sub-Centre,25.12922,91.7478531,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Companiganj Upazila,ChIJD4c7kd3xUDcRrhzH5NPFRgU,"4PHX+M4 Companiganj, Bangladesh",7MQH4PHX+M4
Messrs B L Pharmacy,25.0298559,91.829571,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","companigonj., সিলেট",ChIJ57jWg4H4UDcRQOeYfMQKMu4,"2RHH+WR Angarjur, Bangladesh",7MQH2RHH+WR
Janomongal Pharmacy,25.0322701,91.6775052,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Tatikuna Road, Chhatak",ChIJFRC2QSv7UDcRfk0DRkaIegc,"2MJH+W2 Chhatak, Bangladesh",7MQH2MJH+W2
মনতশের আলি বাসা লন্ডন প্রবাসী,25.034385,91.6717029,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital Road, Chhatak",ChIJbTVssd7lUDcRXjsEOv8fTSQ,"2MMC+QM Chhatak, Bangladesh",7MQH2MMC+QM
"VARD Primary Eye Care Center,Chhatak,Sunamgonj",25.0374385,91.6676527,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Dhakbangla Road, Chhatak",ChIJ43FeQzDlUDcRBBS8FyC_mVI,"2MP9+X3 Chhatak, Bangladesh",7MQH2MP9+X3
Chatok upozilla health complex,25.0349257,91.668906,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Chhatak Upazila,ChIJZTJ0AVrlUDcRglre6Lfum0c,"2MM9+XH Chhatak, Bangladesh",7MQH2MM9+XH
"Chhatak Upazila Health Complex, ছাতক উপজেলা স্বাস্থ কমপ্লেক্স",25.0343513,91.6684986,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Chhatak Upazila,ChIJ_1-EWBflUDcRtckoKRtPsNA,"2MM9+P9 Chhatak, Bangladesh",7MQH2MM9+P9
Chhatak Upazila Health Complex,25.0345323,91.6681278,3.2,11,"['hospital', 'health', 'point_of_interest', 'establishment']","Medical Road, Chhatak",ChIJ19tMqtfkUDcRoWOpmK6Q5k4,"2MM9+R7 Chhatak, Bangladesh",7MQH2MM9+R7
JABA MEDICAL CENTRE,25.0360318,91.6656706,4.2,6,"['hospital', 'health', 'point_of_interest', 'establishment']","Girls' High School Road, Chhatak",ChIJR8l0F9jkUDcRFpoQrxmjoHw,"2MP8+C7 Chhatak, Bangladesh",7MQH2MP8+C7
Ichamati Chc,25.176632,91.707047,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Ichamati,ChIJyzvz_B3xUDcR-r4_fWiH1FY,"5PG4+MR Ichamati, Meghalaya, India",7MQH5PG4+MR
CCF Hospital,25.0430685,91.6571435,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","CCF Road, Chhatak",ChIJF__T4bDlUDcRoHa-Tiq96t4,"2MV4+6V Chhatak, Bangladesh",7MQH2MV4+6V
পল্লী চিকিৎসা সেবা ও পরামর্শ কেন্দ্র,25.0297494,91.6574614,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Station Road,ChIJ7RaWLfnlUDcRKbY2dVDZuBg,"2MH4+VX Chhatak, Bangladesh",7MQH2MH4+VX
Companiganj Upazila Health Complex,25.0855552,91.7566198,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Companiganj,ChIJEaQhn1X3UDcRtEdAjxpTeiE,not found,not found
Rahim phermacey,25.1392193,91.7166372,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",sherpinbazer,ChIJK5CuAPLxUDcRyvJ_mWjSDcg,"4PQ8+MM Companiganj, Bangladesh",7MQH4PQ8+MM
"স্যানক্রেড হাসপাতাল, ধারার গাও",25.0882097,91.4227171,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","ধারার গাও, সদর, সুনামগঞ্জ",ChIJmYH0xsrEUDcRjt4WNHt9cXw,"3CQF+73 Sunamganj, Bangladesh",7MQH3CQF+73
TB Hospital,25.0787775,91.4135027,4.2,10,"['hospital', 'health', 'point_of_interest', 'establishment']","Nabinagor, Sunamganj",ChIJu_4XNC7bUDcRw3TzfM9_bpI,"3CH7+GC Sunamganj, Bangladesh",7MQH3CH7+GC
"6th Floor New Buliding, Women Surgery Unit, Sadar Hospital, Sunamganj",25.0645079,91.4143067,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJJSHgFHXbUDcRSFLibMT5OQI,"3C77+RP Sunamganj, Bangladesh",7MQH3C77+RP
General Hospital,25.0698776,91.4086338,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Shologhor Road, Sunamganj",ChIJd3RItCbbUDcRedTGqE5s97E,"3C95+XF Sunamganj, Bangladesh",7MQH3C95+XF
R & M General Hospital,25.069723,91.4087247,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj Sadar Upazila,ChIJCyIK0VnbUDcRxfjq4d7UbRA,"3C95+VF Sunamganj, Bangladesh",7MQH3C95+VF
"General Hospital (Pvt.) & Diagonistic Center, Kazir Point, Sunamganj.",25.0696595,91.4086003,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj Sadar Upazila,ChIJO_4df5PbUDcRQgeogSo_hVo,"3C95+VC Sunamganj, Bangladesh",7MQH3C95+VC
সূর্যের হাসি ক্লিনিক,25.0703343,91.4078644,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj Sadar Upazila,ChIJ2dSJIuHbUDcR6NGoBw9AR-g,"3CC5+44 Sunamganj, Bangladesh",7MQH3CC5+44
"Sunamganj Sadar Hospital New Building, Sunamganj",25.0621788,91.4148812,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Hason nogor, Sunamganj",ChIJwwycvVXbUDcR0mTbOL5fiaY,"3C67+VX Sunamganj, Bangladesh",7MQH3C67+VX
"Sunamganj Sadar Hospital New Building, Sunamganj",25.0648872,91.411596,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJzbPaqVXbUDcRS1s69Jo6CM4,"3C76+XJ Sunamganj, Bangladesh",7MQH3C76+XJ
"Dialysis Word, 6th Floor, New Buliding, Sadar Hospital, Sunamganj",25.0647266,91.411602,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJI9MwclPbUDcREfsdY-y1AP4,"3C76+VJ Sunamganj, Bangladesh",7MQH3C76+VJ
Sunamganj Sadar Hospital,25.0647035,91.4108072,3.9,28,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital Road, Sunamganj",ChIJsRNEEyLbUDcRsyKoc2Rm1V8,"3C76+V8 Sunamganj, Bangladesh",7MQH3C76+V8
Upazila Health Complex,25.0658556,91.4094135,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital - College Road, Sunamganj",ChIJew2jiCHbUDcRe4Y6smmGOB8,"3C85+8Q Sunamganj, Bangladesh",7MQH3C85+8Q
MD. MAbdullahill kafi,25.0631229,91.4117343,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJEargcpHbUDcRRSZMOOUjayE,"3C76+6M Sunamganj, Bangladesh",7MQH3C76+6M
মাতৃমঙ্গল হাসপাতাল,25.0716256,91.4020751,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJ4YsQCY3bUDcRrCI9PIJNsFQ,"3CC2+MR Sunamganj, Bangladesh",7MQH3CC2+MR
ডাঃ সুহেল ফার্মেছি,25.1048604,91.3888582,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bishwamvarpur Upazila,ChIJFaTWLbnFUDcRBjtGoln0Eu0,"493Q+WG Sunamganj, Bangladesh",7MQH493Q+WG
সেবা ফার্মেছী,25.1055772,91.3889367,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bishwamvarpur Upazila,ChIJCZu4XqXFUDcRF5oJkzasIsQ,"494Q+6H Sunamganj, Bangladesh",7MQH494Q+6H
Sunamganj Adhunik Chakku Hospital,25.0668266,91.3939621,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","New court point, Teghoria Road, Sunamganj",ChIJhcWUAqXbUDcR7kk5B06RH7g,"398V+PH Sunamganj, Bangladesh",7MQH398V+PH
সুনামগঞ্জ আধুনিক চক্ষু হাস্পাতাল,25.0666684,91.3940362,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj,ChIJS0SHGCjbUDcRY9_fUFUVt1Q,"398V+MJ Sunamganj, Bangladesh",7MQH398V+MJ
উওর পারা জামে মরজিদ,25.0982292,91.3774109,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bishwamvarpur Upazila,ChIJy6QipafFUDcRUOQFv5VpkiQ,"39XG+7X Sunamganj, Bangladesh",7MQH39XG+7X
clinic,25.0281811,91.4233045,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sunamganj Sadar Upazila,ChIJncBwrR_bUDcRhNWvYmmoV2g,"2CHF+78 Janigaon, Bangladesh",7MQH2CHF+78
Sylhet Women's Medical College Hospital,24.8985456,91.8725376,4.1,183,"['hospital', 'university', 'health', 'point_of_interest', 'establishment']","Nayasarak Road, Sylhet",ChIJ-_JjdtZUUDcRDXXn8bMC2tw,"VVXF+C2 Sylhet, Bangladesh",7MPHVVXF+C2
ইবনে সিনা হাসপাতাল সিলেট লিমিটেড,24.8916549,91.8775322,3.9,235,"['hospital', 'health', 'point_of_interest', 'establishment']","Mirabazar-Subhanighat Road, Sylhet",ChIJe6990CyrUTcRI7GCfjXpFWs,"VVRH+M2 Sylhet, Bangladesh",7MPHVVRH+M2
Oasis Hospital,24.8879231,91.8797635,3.6,69,"['hospital', 'health', 'point_of_interest', 'establishment']","Subhanighat, Bishwa Road, Sylhet",ChIJN1H47C2rUTcRPsO9ATzB9SY,"VVQH+5W Sylhet, Bangladesh",7MPHVVQH+5W
