Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Bhurungamari Upazila Health Complex,26.1194151,89.6645371,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bhuruingamari Upazila,ChIJAVU4i8Dr4jkRDVan0J6BdWQ,"4M97+QR Bhurungamari, Bangladesh",7MRF4M97+QR
"Upazila Health Complex, Chilmari.",25.5815975,89.6601634,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Chilmari,ChIJY6MqWjI0_TkRWfAM79u1SL0,"HMJ6+J3 Chilmari, Bangladesh",7MQFHMJ6+J3
"Upazilla Health Complex, Kamarkhanda",24.3931712,89.6534029,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJ_____6_D_TkRiT4KH2U1oYg,"9MV3+79 Joyen Bor Dhul, Bangladesh",7MPF9MV3+79
"Upazila Health Complex, Rampal",22.5880113,89.6497272,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Rampal,ChIJpchNx-4gADoRYSZknxB50-I,not found,not found
Upazila Health complex,23.18378,89.6479627,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Laxmipasha, Lohagara",ChIJq6qqbdy5_zkR0d7Y_qaECuI,"5JMX+G5 Lohagara, Bangladesh",7MMF5JMX+G5
"Upazila Health Complex, Kazipur",24.6453932,89.642715,4.5,15,"['hospital', 'health', 'point_of_interest', 'establishment']","Kazipur Road, Sirajganj",ChIJ2_GRDz68_TkRJX27u7G6q9s,"JJWV+53 Kazipur, Bangladesh",7MPFJJWV+53
"Upojila Health Complex,Rupsha,Khulna",22.797964,89.6412653,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Fakirhat - Khulna Bypass Road,ChIJ0_Dqhu2N_zkRZMmbjbUGNsU,"QJXR+5G Alaipur, Bangladesh",7MJFQJXR+5G
Kazdia Health Complex,22.7977974,89.6411053,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Rupsha Upazila,ChIJwcvuhe2N_zkRQnL1pfKhl7w,"QJXR+4C Alaipur, Bangladesh",7MJFQJXR+4C
"Upazila Health Complex, Kalia, Narail, Bangladesh",23.0405371,89.6358003,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalia Hospital Road,ChIJWeoMhre__zkR5qC5YcO0jVc,"2JRP+68 Kalia, Bangladesh",7MMF2JRP+68
Birshuvogaccha Health complex,24.6544767,89.6345796,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kazipur,ChIJHfUUdk29_TkRizFLs71y714,"MJ3M+QR Kazipur, Bangladesh",7MPFMJ3M+QR
Ulipur Upazila Health Complex,25.6565077,89.6243298,4.1,18,"['hospital', 'health', 'point_of_interest', 'establishment']",Ulipur,ChIJQ1tsAVYz_TkRTrRotWIycOQ,"MJ4F+JP Ulipur, Bangladesh",7MQFMJ4F+JP
Bera Upozilla Health Comlex,24.0773559,89.6153092,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bran,ChIJVwmIUJd2_jkRH8SNFv7XUMI,"3JG8+W4 Bera, Bangladesh",7MPF3JG8+W4
Arpara Health Complex,23.2357712,89.6174176,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Lohagara Upazila,ChIJMRLvqgWx_zkR-3_gJAEG3hw,"6JP8+8X Gondob, Bangladesh",7MMF6JP8+8X
Mongla Upazila Health Complex,22.4942196,89.6016171,4.6,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla,ChIJOVnoU4YkADoRRNCibP2OQHw,"FJV2+MJ Mongla, Bangladesh",7MJFFJV2+MJ
Mohammadpur Upajila Health Complex,23.4010418,89.5990044,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Upazila Road, Mohammadpur",ChIJJ4CPdMNM_jkRW7g7-3QKXZI,"CH2X+CJ Mohammadpur, Bangladesh",7MMFCH2X+CJ
Chini Patal Community Health Complex,25.1001226,89.5839927,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Saghata Upazila,ChIJgWKBzc4R_TkRMl7uFksQVmU,"4H2M+2H Saghata, Bangladesh",7MQF4H2M+2H
"Upazila Health Complex, Saghata",25.1131188,89.5818168,4.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']","হাসপাতাল রোড, Saghata",ChIJ_-r0kzYQ_TkRs03RgCB_CcM,"4H7J+6P Saghata, Bangladesh",7MQF4H7J+6P
"Fulchari Upazila Health Complex, Gaibandha",25.2480253,89.5770389,4.8,14,"['hospital', 'health', 'point_of_interest', 'establishment']",Fulchhari Upazila,ChIJraaatLoX_TkRbVXDgpbwdQ8,"6HXG+6R Udakhali, Bangladesh",7MQF6HXG+6R
"Upazila Health Complex, Sariakandi, Bogra",24.8882778,89.571055,2,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sariakandi Upazila,ChIJ-Q8xu2an_TkR4PS5W7pv2VI,"VHQC+8C Sariakandi, Bangladesh",7MPFVHQC+8C
Sariakandi Upozila Health Complex,24.8881464,89.5710145,3,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Thana Road, Sariakandi",ChIJO2MjqJOn_TkRMsxICiK-P3E,"VHQC+7C Sariakandi, Bangladesh",7MPFVHQC+7C
Shahjadpur Upazila Health Complex,24.1567056,89.5690892,3.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Shahjadpur Upazila,ChIJAQAAwPHY_TkRU8_ENSzwCiw,"5H49+MJ Baghabari, Bangladesh",7MPF5H49+MJ
Ullapara Upazila Health Complex,24.3057055,89.5640636,3.8,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Ullapara Upazila,ChIJFevXJpTa_TkRfSg8sMTaig4,"8H47+7J Ullapara, Bangladesh",7MPF8H47+7J
Phulbari Upazila Health Complex,25.9473318,89.5510411,4.4,11,"['hospital', 'health', 'point_of_interest', 'establishment']",Phulbari,ChIJY51GalXD4jkR942tsAlttfY,"WHW2+WC Phulbari, Bangladesh",7MQFWHW2+WC
Santhia Upazila Health Complex সাঁথিয়া হাসপাতাল,24.0535687,89.5482074,4.6,16,"['hospital', 'health', 'point_of_interest', 'establishment']",Madhpur - Bera Road,ChIJF3rPcf55_jkR7UUt8m2TXko,"3G3X+C7 Santhia, Bangladesh",7MPF3G3X+C7
UHC Baliakandi,23.6346865,89.5474046,4.4,11,"['hospital', 'health', 'point_of_interest', 'establishment']",Baliakandi,ChIJ_____zJb_jkRJORuNMz-E4A,"JGMW+VX Baliakandi, Bangladesh",7MMFJGMW+VX
"Upazila Health Complex, rajarhat",25.8083727,89.5451249,4.8,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Rajarhat,ChIJ495diivQ4jkRumXR-BzgZAk,"RG5W+82 Rajarhat, Bangladesh",7MQFRG5W+82
Dumuria Jono seba health complex,22.845641,89.5403279,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dumuria Upazila,ChIJi5whjIKb_zkRM1q8Nyp7CMc,"RGWR+74 Khulna, Bangladesh",7MJFRGWR+74
Dhunat upazila govt hospital,24.6927719,89.536053,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Z5072, Dhunat Pouroshobha",ChIJUfF9eBOw_TkRFWrjpkaNevk,"MGVP+4C Dhunat, Bangladesh",7MPFMGVP+4C
Kaler Para health Complex,24.7285117,89.535308,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaler Para,ChIJ0c2KKemv_TkRjcvmCnp3jjI,"PGHP+C4 Kaler Para, Bangladesh",7MPFPGHP+C4
Raiganj Upazilla Health Complex,24.5046298,89.5271886,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Raiganj Upazila,ChIJHdYhoPvJ_TkR6e1tpQx4ITM,"GG3G+VV Raiganj, Bangladesh",7MPFGG3G+VV
"Digholia Upazila Health Complex, Khulna",22.8730466,89.5245986,3.9,15,"['hospital', 'health', 'point_of_interest', 'establishment']","Khulna - Jessore - Dhaka Highway, Khulna",ChIJR14WW0Sa_zkRevj-IRWl8pQ,"VGFF+6R Khulna, Bangladesh",7MJFVGFF+6R
"Upazilla Health Complex, Sundargonj",25.5647632,89.5189724,3.2,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Sundarganj,ChIJN8bR-Hgu_TkRDStWZ6vRPx0,"HG79+WH Sundarganj, Bangladesh",7MQFHG79+WH
"Upazilla Health Complex, Dacope, Khulna.",22.5993736,89.5180523,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Chalna, Dacope",ChIJkbbUtKgpADoRS8FwIgtw-2E,"HGX9+P6 Dacope, Bangladesh",7MJFHGX9+P6
Batiaghata Upazilla Health Complex,22.7377351,89.5147783,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Unnamed Road, Batiaghata",ChIJC84kjiqF_zkRejdd_ewxJzc,"PGQ7+3W Batiaghata, Bangladesh",7MJFPGQ7+3W
Hidia Health Complex,23.0073595,89.5006582,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Noapara Road,ChIJId2Fc52j_zkRUB8hfbIuBxc,"2G42+W7 Hidia, Bangladesh",7MMF2G42+W7
Sonatala Upazila Health Complex,25.0370877,89.4972226,4.3,17,"['hospital', 'health', 'point_of_interest', 'establishment']",Sonatala,ChIJc9UvY1wE_TkRVqIB3Y_oeOA,"2FPW+RV Sonatala, Bangladesh",7MQF2FPW+RV
Kalukhali Upazila Health Complex,23.7498627,89.4854457,4.4,9,"['hospital', 'health', 'point_of_interest', 'establishment']",Pangsha,ChIJceLT6u9d_jkRtmxW_x5WDB0,"PFXP+W5 Boalia, Gopalgonj, Bangladesh",7MMFPFXP+W5
Faridpur Upazila Health Complex,24.1605862,89.4570565,4.6,8,"['hospital', 'health', 'point_of_interest', 'establishment']","Chatmohor - Bhungura - Faridpur Road, Faridpur",ChIJd7DRnOzV_TkRryHfZ5X9b-M,"5F64+6R Faridpur, Bangladesh",7MPF5F64+6R
Moghalhat health Complex,25.989517,89.4502652,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Durakuti - Mogolhat Road, Mogalhat",ChIJcXmEhPbe4jkR4hHV3qpUzh8,"XFQ2+R4 Mogalhat, Bangladesh",7MQFXFQ2+R4
"Upazila Health Complex, dariapur",23.6045663,89.4482022,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Dariapur,ChIJ73JSVbpZ_jkRunPxK9EYw_o,"JC3X+R7 Dariapur, Bangladesh",7MMFJC3X+R7
Dhopakhola Health Complex,22.9516012,89.4282275,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Phultala Upazila,ChIJ7eyox1Ke_zkRymfI4gyg9gA,"XC2H+J7 Phultala, Bangladesh",7MJFXC2H+J7
Kaunia Upazila Health Complex,25.7746905,89.4238234,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",Kaunia,ChIJm4fWOGnW4jkRXND_4qCtBHM,not found,not found
Sherpur Upazila Health Complex,24.666033,89.4155168,4.2,13,"['hospital', 'health', 'point_of_interest', 'establishment']",Sherpur,ChIJK0vHid-y_TkRluaaZt-dGcs,"MC88+C6 Sherpur, Bangladesh",7MPFMC88+C6
Pangsha Upazila Health Complex,23.7800218,89.4127311,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Pangsha,Rajbari",ChIJEffXP0Ng_jkRs0nMpxsr_aA,"QCJ7+23 Pangsha, Bangladesh",7MMFQCJ7+23
Rajghat Health Complex,23.0094127,89.4114241,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Unnamed Road, Noapara Paurasava",ChIJaXAg0jSh_zkRTHze0VShF1s,"2C56+QH Noapara Paurasava, Bangladesh",7MMF2C56+QH
Pirgachha Upazilla Health Complex,25.6562282,89.4112568,3.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Pirgachha,ChIJGUXyk7Mq_TkR2mGtBUy-Zls,"MC46+FG Pirgachha, Bangladesh",7MQFMC46+FG
"Upazila Health Complex, Dumuria, Khulna",22.8099246,89.4103396,3.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Dumuria Upazila,ChIJF1knzkyd_zkRSJuR-xqumjg,"RC56+X4 Dumuria, Bangladesh",7MJFRC56+X4
Sujanagar Upazila Health Complex,23.9386002,89.409176,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sujanagar,ChIJlSsVztNj_jkRW2VE8OcX63A,"WCQ5+CM Sujanagar, Bangladesh",7MMFWCQ5+CM
Astomonisha Health Complex,24.2497923,89.4079974,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Bhangura Upazila,ChIJm1tr6WYs_DkRl2UnpwzK8cM,"6CX5+W5 Patul, Bangladesh",7MPF6CX5+W5
Pirgachha Upazila Health Complex,25.6547041,89.405778,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",অনন্তরাম,ChIJMWQhcBor_TkRXtDEHC_FjXU,"MC34+V8 Pirgachha, Bangladesh",7MQFMC34+V8
Abhaynagar Upazila Health Complex,23.0221697,89.395584,4.8,11,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital Road, Noapara Paurasava",ChIJKc_luKEK_zkR7rHgB-YK-GQ,"29CW+V6 Noapara Paurasava, Bangladesh",7MMF29CW+V6
Tapanbagh health complex,23.1011303,89.393742,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","শেখহাটী, সদর উপজেলা",ChIJWyNraRgJ_zkRk2gjza5Fei4,"492V+FF Egarokhan, Bangladesh",7MMF492V+FF
Gobindaganj Upazila Health Complex,25.1425361,89.3860745,4.2,43,"['hospital', 'health', 'point_of_interest', 'establishment']","Dhaka - Rangpur Highway, Gabindaganj",ChIJQfTdT2Li_DkRDXE4JuAqcJU,"49VP+2C Gobindogonj, Bangladesh",7MQF49VP+2C
Bhangura Upazila Health Complex,24.2127755,89.3781084,4.1,11,"['hospital', 'health', 'point_of_interest', 'establishment']","Bangura Pabna,, Pabna, Rajshahi, Bhangura",ChIJxf25IEkr_DkR4Lfn_ahCt7Q,"697H+46 Bhangura, Bangladesh",7MPF697H+46
Tarash Upazila Health Complex,24.4346473,89.3776149,3.6,20,"['hospital', 'health', 'point_of_interest', 'establishment']","Z5041, Tarash",ChIJBy532pg0_DkR43897CCPyXY,"C9MH+V2 Tarash, Bangladesh",7MPFC9MH+V2
Shalikha Upazila Health Complex,23.3032179,89.3755435,4.6,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Shalikha,ChIJvcC6scYA_zkRgOVF4bNwIdY,"893G+76 Shalikha, Bangladesh",7MMF893G+76
Vitabolla Health Complex,23.1655431,89.3744339,1,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Jamdia - Bashundia Road, Jamdia",ChIJBVVErT0J_zkRs6iuZc54m-o,"598F+6Q Teghori, Bangladesh",7MMF598F+6Q
Palashbari Upazila Health Center,25.2867614,89.3676669,3.7,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Palashbari Upazila,ChIJx-Q_4Nbf_DkRoUihgiT0rMY,"79P9+P3 Palashbari, Bangladesh",7MQF79P9+P3
"Bagherpara Upazila Health Complex, Jessore",23.2187002,89.3445087,4.9,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Bagherpara,ChIJl_AuDUEG_zkRSIXmO55CAIU,"689V+FR Bagherpara, Bangladesh",7MMF689V+FR
"Upazila Health Complex, Aditmari, Lalmonirhat",25.9255015,89.3441845,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Aditmari Upazila,ChIJwSXz_Qon4zkRQ4SlAHVq2Mk,"W8GV+6M Bhadai, Bangladesh",7MQFW8GV+6M
Aditmari Upazila Health Complex,25.9255186,89.3439373,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Lalmonirhat - Phulbari Road, Bhadai",ChIJmeYfbfcn4zkR1C-XIqKnIwo,"W8GV+6H Bhadai, Bangladesh",7MQFW8GV+6H
Paikgachha Upazila Health Complex,22.5935295,89.3183857,4.6,15,"['hospital', 'health', 'point_of_interest', 'establishment']",Paikgachha,ChIJDapjpHTWAToR-5X3JDjLCVQ,"H8V9+C9 Paikgachha, Bangladesh",7MJFH8V9+C9
Shibganj Upazila Health Complex,25.0056577,89.316893,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Shibganj,ChIJiy9eIdf7_DkRJpNlswZfIyw,"2848+7Q Shibganj, Bangladesh",7MQF2848+7Q
Upozela Health Complex Paikgacha,22.6085688,89.3144405,4,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJrfPOFwXWAToRf7mSinDGpCg,"J857+CQ Paikgachha, Bangladesh",7MJFJ857+CQ
Lakshmikhola Health Complexes,22.5497675,89.3095833,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Paikgachha-Koyra Road,ChIJLW9rYJbWAToR_t1FqBm7F8I,"G8X5+WR Paikgachha, Bangladesh",7MJFG8X5+WR
"Upazilla Health Complex, Khoksa",23.8101079,89.288135,4.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']","Khoksa Dakbanglo Road, Khoksha",ChIJs7NYklWM_jkR6Izra2ewKvk,"R76Q+27 Khoksha, Bangladesh",7MMFR76Q+27
Khoksa Upazila Health Complex,23.8101891,89.2879717,5,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Khoksha Upazila,ChIJp_lKIfqN_jkRoCMrrFMP75c,"R76Q+35 Khoksha, Bangladesh",7MMFR76Q+35
"Thana health complex, chatmohor",24.2327301,89.2872878,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Chatmohar,ChIJ-Wyyyysp_DkRYLSvcY2GUSo,"67MP+3W Chatmohar, Bangladesh",7MPF67MP+3W
Koyra Upazilla Health Complex,22.4589038,89.2805598,4.5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Koyra Upazila,ChIJC7joGEzQAToRzWXCEPXT8j4,"F75J+H6 Khajra, Bangladesh",7MJFF75J+H6
Atlongka Community Health Complex,24.1518786,89.2778152,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Atlongka Road,ChIJbYp0Ui4o_DkRhCTcyfdIWkQ,"572H+Q4 Atlongka, Bangladesh",7MPF572H+Q4
Mithapukur Upazila Health Complex,25.5717691,89.2750955,3.9,14,"['hospital', 'health', 'point_of_interest', 'establishment']","R.K. Road, Durgapur",ChIJD9NLAibS_DkRMwrdAmDIJW0,"H7CG+P2 Durgapur, Bangladesh",7MQFH7CG+P2
Hogladanga Health Complex,23.0305888,89.2740182,4.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Noapara-Monirampur Road,ChIJAaVdwBAN_zkRaIKHzn8UTk4,"27JF+6J Hogladanga, Bangladesh",7MMF27JF+6J
"Upazila Health Complex,Kahaloo,Bogura.",24.8319344,89.2693498,4,9,"['hospital', 'health', 'point_of_interest', 'establishment']","Kahaloo - Dorgahat Road, Kahaloo",ChIJOYwe8hVX_DkRLHcOmKrOqzw,"R7J9+QP Kahaloo, Bangladesh",7MPFR7J9+QP
Tala Upazilla Health Complex,22.7504469,89.2597485,4.4,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Tala,ChIJhXi5ByV7_zkR7kcrbSfqcio,"Q725+5V Tala, Bangladesh",7MJFQ725+5V
Narhatta Health Complex,24.8669135,89.2582053,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Narhatta, Kahaloo, বগুড়া",ChIJWx_veJBX_DkRzrjNsm8DZwc,"V785+Q7 Kahaloo, Bangladesh",7MPFV785+Q7
Jamtola Health Complex,24.9733812,89.2579615,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Bogra, Jamtola",ChIJR63ZnML5_DkR2-qyIrWLcJ4,"X7F5+95 Namuja, Bangladesh",7MPFX7F5+95
Jamgram Health Complex,24.7595195,89.2504094,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kahaloo Upazila,ChIJwSVOTzxR_DkRZeoxJo9fAaQ,"Q752+R5 Gohail, Bangladesh",7MPFQ752+R5
Shailkupa Upazila Health Complex,23.6813144,89.2462735,4.3,21,"['hospital', 'health', 'point_of_interest', 'establishment']",Shailkupa,ChIJlek3Lvbt_jkRnoGD_8dOHYU,"M6JW+GG Shailkupa, Bangladesh",7MMFM6JW+GG
Taragonj Upozilla Health Complex,25.74788,89.245073,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Munshi Para Road, Rangpur",ChIJGcjGbI0z4zkRUozY6NJihMw,"P6XW+52 Rangpur, Bangladesh",7MQFP6XW+52
Nandigram Upazila Health Complex,24.6476462,89.2438969,not found,not found,"['hospital', 'premise', 'health', 'point_of_interest', 'establishment']",not found,ChIJKTnweolF_DkRB5zwHaUnN00,not found,not found
Atgharia Health Complex,24.1143205,89.2434115,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Atgharia Upazila,ChIJGbKQRjSd_jkRq1JobNyp0PA,"467V+P9 Atgharia, Bangladesh",7MPF467V+P9
Ghoraghat Upazila Health Complex,25.256138,89.2399243,4.1,9,"['hospital', 'health', 'point_of_interest', 'establishment']","Ghoraghat - Panchbibi Road, Osman Pur",ChIJcbKzG3Po_DkRg73rgDkaGfY,"764Q+FX Osman Pur, Bangladesh",7MQF764Q+FX
Jahurpur Health Complex,23.3191471,89.2394623,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","জহুরপুর বাঘারপাড়া, Jessore",ChIJFzyEtM8c_zkRJ-mYBBxug8o,"869Q+MQ Khajura, Bangladesh",7MMF869Q+MQ
Kumarkhali upazilla Health Complex,23.8603633,89.2378295,4.1,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Kumarkhali,ChIJKSBOxfmR_jkRBtWVH_vq9Pc,"V66Q+44 Kumarkhali, Bangladesh",7MMFV66Q+44
Ahad diabetic and health complex,23.1596225,89.236416,4.4,8,"['hospital', 'health', 'point_of_interest', 'establishment']",Baliadanga,ChIJQ-UJWzsQ_zkRG4FUsQU2cSg,"565P+RH Baliadanga, Bangladesh",7MMF565P+RH
Manirampur Upazila Health Complex,23.008817,89.2352525,5,9,"['hospital', 'health', 'point_of_interest', 'establishment']","R755, Manirampur",ChIJI-vvU7AS_zkRJuEFusQo0eg,"265P+G4 Manirampur, Bangladesh",7MMF265P+G4
Gangachara Upazila Health Complex,25.8544999,89.2219824,4.4,10,"['hospital', 'health', 'point_of_interest', 'establishment']",Gangachara,ChIJ0fgXPpw64zkRwt-srmnHkk0,"V63C+QQ Gangachara, Bangladesh",7MQFV63C+QQ
Keshabpur Upazila Health Complex,22.9092303,89.2133973,4.2,11,"['hospital', 'health', 'point_of_interest', 'establishment']",Keshabpur,ChIJLU2jAtRt_zkR6Qw1EzlF2GA,"W657+M9 Keshabpur, Bangladesh",7MJFW657+M9
Kaliganj Upazila Health Complex,25.9679222,89.2073321,4.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']","Lalmonirhat - Patgram Highway, Tushbhander",ChIJ8Yd_dGA84zkRSZf2kicOA2A,"X694+5W Tushbhander, Bangladesh",7MQFX694+5W
Burigoalini Health Complex,22.282177,89.2020375,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Shyamnagar Upazila,ChIJWRMTWwLHAToRG_SGXofdgrk,"76J2+VR Kolbari, Bangladesh",7MJF76J2+VR
Assasuni Upazila Health Complex,22.5470483,89.1776775,4.6,9,"['hospital', 'health', 'point_of_interest', 'establishment']",Assasuni,ChIJRVLjaErZAToRSFIrNt_Un0c,"G5WH+R3 Assasuni, Bangladesh",7MJFG5WH+R3
Kumira Health Complex,22.7721232,89.1771948,2,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Jessore-Satkhira Road, কুমিরা",ChIJPwQnhdBl_zkRk9EWqnyErAQ,"Q5CG+RV কুমিরা, Bangladesh",7MJFQ5CG+RV
Dupchanchia Upazila Health Complex,24.8761591,89.1723974,4.1,24,"['hospital', 'health', 'point_of_interest', 'establishment']",Dupchanchia,ChIJabUY8MpY_DkRxw2GNkdq7YI,"V5GC+FX Dupchanchia, Bangladesh",7MPFV5GC+FX
Kolom Health Complex,24.4647783,89.1692511,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Singra,ChIJ00qG6NI-_DkR1KphEHSnyd0,"F579+WP Tazpur, Bangladesh",7MPFF579+WP
Baraigram Upazala Health Complex,24.3121676,89.1662984,3.8,9,"['hospital', 'health', 'point_of_interest', 'establishment']","Z6015, Baraigram",ChIJg71tml4j_DkRggyiV-aYa9Y,"8568+VG Baraigram, Bangladesh",7MPF8568+VG
Bir Muktijoddha Golam Mortuza Health complex,26.0282282,89.1617554,5,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaliganj Upazila,ChIJ10ABIfM_4zkRkriZm0RAJWQ,"25H6+7P Modati, Bangladesh",7MRF25H6+7P
"Upazila Health Complex, Kalai, Joypurhat",25.0505668,89.1525028,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalai Upazila,ChIJjXYUDDby_DkR5oCsxo3mla4,"3523+62 Balait, Bangladesh",7MQF3523+62
Singra Upazila Health Complex,24.5135066,89.1463035,4.3,14,"['hospital', 'health', 'point_of_interest', 'establishment']","Singra Natore, Rajshahi",ChIJFdOsMWQ__DkRC20VJqDZDeM,"G47W+CG Singra, Bangladesh",7MPFG47W+CG
Konnadah health complex,23.5953748,89.1450103,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Harinakunda Upazila,ChIJKYezPL7p_jkREST0vR4nQrU,"H4WW+42 Basudebpur, Bangladesh",7MMFH4WW+42
"Kaliganj Upazila Health Complex, Jhenaidah.",23.4026689,89.1430882,4.1,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaliganj,ChIJE4dw68fh_jkRJ_5KecvRzrE,"C43V+36 Kaliganj, Bangladesh",7MMFC43V+36
Hatibandha Upazila Health Complex,26.1217466,89.1411406,4.2,14,"['hospital', 'health', 'point_of_interest', 'establishment']","Lalmonirhat - Phulbari Road, Shingimari",ChIJJbp-s3oU4zkRF4KaWAPMQWQ,"44CR+MF Shingimari, Bangladesh",7MRF44CR+MF
Khetlal Upazilla Health Complex,25.0381326,89.1246986,4.3,6,"['hospital', 'health', 'point_of_interest', 'establishment']",Khetlal,ChIJoeqlYgPz_DkRvNxNvpQQXag,"24QF+7V Khetlal, Bangladesh",7MQF24QF+7V
"Upuzilla Health Complex, Jhikargacha",23.104204,89.1097825,4.8,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Jhikargacha,ChIJzeSNwA0W_zkRYCWhPIZix-c,"4435+MW Jhikargacha, Bangladesh",7MMF4435+MW
Kushulia Health Complex,22.4410139,89.0902752,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaliganj Upazila,ChIJ7Vi3JffnAToRLUWgzh9_fig,"C3RR+C4 Kushulia, Bangladesh",7MJFC3RR+C4
Nawabganj Upazila Health Complex,25.4181001,89.0814212,4.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Nawabganj,ChIJVVVVVYq4_DkRiy4vjDZ1BJc,"C39J+6H Nawabganj, Bangladesh",7MQFC39J+6H
Ishwardi Upozila Health complex,24.127441,89.0710192,4,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital Road, Ishwardi",ChIJ2_K73G2g_jkRDqOD0y5yo9o,"43GC+XC Ishwardi, Bangladesh",7MPF43GC+XC
Badarganj Upazila Health Complex,25.673455,89.0493125,4.7,14,"['hospital', 'health', 'point_of_interest', 'establishment']","Hospital Road, Badarganj",ChIJuQzLniVL4zkRvp05b29absg,"M2FX+9P Badarganj, Bangladesh",7MQFM2FX+9P
