Place Name,Latitude,Longitude,Rating,User_Total_Rating,Types,Address,Place_ID,Compound_Code,Global_Code
Union Health Center,22.7477634,90.2050904,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Panchagram - Nabogram Road,ChIJm6p6OnZPVTcR5FaUS1vvoLE,"P6X4+42 Atghar Kuriana Union, Bangladesh",7MJGP6X4+42
Ratnapur Union Health and Family Welfare Center,22.9133813,90.200374,4.8,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Ratnapur,ChIJHdP_qRhDVTcRBO3LhZYpt2E,"W672+94 Ratnapur Union, Bangladesh",7MJGW672+94
Ayla Union Health Sub-Centre,22.2218381,90.198927,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Barguna,ChIJqzIQyjuWqjARP8t6N7SVY4U,"65CX+PH Ayla Patakata, Bangladesh",7MJG65CX+PH
DM Khali Union Health and Family Welfare Center,24.2864848,90.1869644,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",চরচান্দা এম. খালী,ChIJLSdYpBkPVjcRvnIpIuJUrZU,"75PP+HQ Kalidas, Bangladesh",7MPG75PP+HQ
Union Health And Family Welfare Centre,23.9273719,90.1790049,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Dhamrai,ChIJJdFl5qLvVTcR6iznX_UdCtU,"W5GH+WJ Kalampur, Bangladesh",7MMGW5GH+WJ
Gabkhan Dhansiri Union Health Center,22.6448855,90.1697299,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Sekherhut - Jhalokathi Rd,ChIJPcowSfhNVTcRW1uPQ-To9_I,"J5V9+XV Jhalokati, Bangladesh",7MJGJ5V9+XV
Khanjapur Union Health-Complex,23.0688508,90.1688112,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalkini Upazila,ChIJlT6RA25pVTcRiSbTi3jI_d8,"3599+GG Ajalia, Bangladesh",7MMG3599+GG
Gorai Union Hospital,24.0957135,90.1520109,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Sohagpur Bazar, Mirzapur",ChIJ____fCrjVTcR4NKx-MwYnDw,"35W2+7R রহিমপুর, Bangladesh",7MPG35W2+7R
Union Health and Family Center,24.8654628,90.118329,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Jamalpur Sadar Upazila,ChIJO7GkqDstVjcR4mrOgzZAcVI,"V489+58 Narundi, Bangladesh",7MPGV489+58
Choto Buggy Union Complex Health Care Center,22.0587593,90.1132429,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Chhota Bagi,ChIJG8qDmpabqjARPdpVJEXMI_g,"3457+G7 Chhota Bagi, Bangladesh",7MJG3457+G7
Union Health Center,24.3763451,90.1020567,3.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']","Sakhipur Upazila, Bagherbari",ChIJF71qtwgbVjcRalUmRwJUCQM,"94G2+GR Bagherbari, Bangladesh",7MPG94G2+GR
Union Health and Family Welfare Center,24.0085049,90.0835765,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Balia,ChIJfwin59H7VTcRuuUOCRDgijQ,"235M+CC Balia, Bangladesh",7MPG235M+CC
Union Health and Family Welfare Center,23.2278015,90.0792107,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Isibapura bus stand, Ishibpur Road",ChIJ069nPi17VTcRZe6F9mMXoos,"63HH+4M Ishibpur, Bangladesh",7MMG63HH+4M
Bandhabari Union Hospital,23.0029051,90.0641632,4.9,8,"['hospital', 'health', 'point_of_interest', 'establishment']","Kotalipara Upazila, বান্ধাবাড়ি",ChIJV099v6dgVTcRvSL2MS1p_Fw,"2337+5M Bandabari, Bangladesh",7MMG2337+5M
Amgram Union Health and Family Welfare Center,23.1761361,90.0503392,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Amgram,ChIJUyCHq8djVTcRQyfuPNxGB0U,"53G2+F4 Amgram, Bangladesh",7MMG53G2+F4
"Union health and family welfare center, Srefalbari, Radhagonj.",23.0523482,90.0446867,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Bhabanipur,ChIJ9VVMW1xhVTcRkVZg7eouQ7A,"322V+WV Sreefalbari, Bangladesh",7MMG322V+WV
Nayabari Union Health and Family Welfare Center,23.6485902,90.0441202,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Nayabari,ChIJS-H076qJVTcRCt-2wLjAvSk,"J2XV+CJ Barrah, Bangladesh",7MMGJ2XV+CJ
Union Health Sub Centre,22.0719511,90.0394353,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Barguna Sadar Upazila,ChIJm-BBfOCcqjARjEeq0JhonLg,"32CQ+QQ Dhalua, Bangladesh",7MJG32CQ+QQ
Nalton Union Family Planning Health Welfare Center,22.0357492,90.0235053,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Barguna Sadar Upazila,ChIJHReoHsaDqjAR4S6I9oaTpzE,"22PF+7C Patharghata, Bangladesh",7MJG22PF+7C
Tujarpur Union Health and Family Welfare Center,23.398735,90.0050902,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJbd4M4wOBVTcRX7rQWLCX8Hg,"92X4+F2 Bhanga, Bangladesh",7MMG92X4+F2
Raihanpur Union Health and Health Center,22.1845888,89.9898621,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Patharghata Upazila,ChIJ0forX5t1ADoRBFK-q2cn1zE,"5XMQ+RW Raihanpur, Bangladesh",7MJF5XMQ+RW
Shongkorpasha Union Health Care and Family Welfare Center,22.5353608,89.9897096,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']","Barisal - Pirojpur Road, Shankorpasa Union",ChIJl8aNE7AAADoRR8_uD9B4RrE,"GXPQ+4V Shankorpasa Union, Bangladesh",7MJFGXPQ+4V
Union Health Centre,23.9711831,89.9891163,4.5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Daragram,ChIJ4SaRY7sC_jkR5ZcW48wrTH4,"XXCQ+FJ Daragram, Bangladesh",7MMFXXCQ+FJ
Dighi Union Health And Family Welfare Center,23.8748305,89.9731798,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Manikganj Sadar Upazila,ChIJF55j_k8d_jkRoCx6ZbphCS8,"VXFF+W7 Garpara, Bangladesh",7MMFVXFF+W7
Union Health Care and Family Welfare Center,22.4235699,89.9682266,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","হাইস্কুল - বাজার - লঞ্চঘাট রোড, Telikhali Union",ChIJp_IAXHkIADoR9qREoIZtpiE,"CXF9+C7 Telikhali Union, Bangladesh",7MJFCXF9+C7
Fazilhati Union Health and Family Welfare Center,24.1270936,89.9625999,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Delduar Upazila,ChIJzaRUoPEB_jkRZUQM7FdvdqU,"4XG7+R2 Fultara, Bangladesh",7MPF4XG7+R2
Union Health and Family Welfare Center,22.4800572,89.9614637,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","ইউনিয়ন:পত্তাশী, Zianagar",ChIJSwS_C-8HADoRo49VMIhOii8,"FXJ6+2H Zianagar, Bangladesh",7MJFFXJ6+2H
Union Health Center,22.485764,89.9603461,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","উপজেলা পরিষদ সংলগ্ন, Zianagar",ChIJZw4SIcYHADoR0hh6J9oHUyQ,"FXP6+84 Zianagar, Bangladesh",7MJFFXP6+84
Boraid Union Health and Family Planning Center,23.9976556,89.9513021,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Patilapara-Savar Bazar Road,ChIJ7X7Sz7sD_jkRMGnTJwvudGU,"XXX2+3G Delua, Bangladesh",7MMFXXX2+3G
Narandia union health and family welfare center,24.4066946,89.9115719,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Narandia Bazar,ChIJVR7pZ27x_TkRMim6vo56cTQ,"CW46+MJ Nagar Bari, Bangladesh",7MPFCW46+MJ
"Charbaniari Union Health Center, Garibpur",22.7866645,89.9000922,2.3,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Chitalmari Upazila,ChIJX2svKBb7_zkR2njU0yX8kV4,"QWP2+M2 Shantoshpur Union, Bangladesh",7MJFQWP2+M2
Elasin Hospital (Union Health),24.1384547,89.8994329,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","দেলদুয়ার উপজেলা, Main road",ChIJQVifgHwH_jkRXhwrbT1JVkw,"4VQX+9Q Pach Elashin, Bangladesh",7MPF4VQX+9Q
Laskardia Union Sub-Health Center,23.4502618,89.8763771,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Laskardia,ChIJLZf6n2Mt_jkRlxX6il34e5k,"FV2G+4H Laskardia, Bangladesh",7MMFFV2G+4H
Pakutia Union Health and Family Welfare Center,24.0249585,89.8692203,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","সেওয়াইল, পাকুটিয়া",ChIJTYnOEvoF_jkRV0Mgdu3U3uU,"2VF9+XM Nagarpur, Bangladesh",7MPF2VF9+XM
Salla union health sub centre,24.3738351,89.8619793,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kalihati,ChIJ62I0oTHw_TkROSVEE86-Eiw,"9VF6+GQ Salla, Bangladesh",7MPF9VF6+GQ
Nijra Union Health and Family Welfare Center.,23.0904659,89.8364558,4.6,5,"['hospital', 'health', 'point_of_interest', 'establishment']",Gopalganj Sadar Upazila,ChIJz1wlk6DE_zkRXqU46PpXbHc,"3RRP+5H Barkhadia, Bangladesh",7MMF3RRP+5H
Bekra Union Porishod Hospital,24.0528679,89.8356973,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Bekra Road, Bekra Gram",ChIJ6zRQ_LQJ_jkRtYk1TJ6Orlw,"3R3P+47 Bekra Gram, Bangladesh",7MPF3R3P+47
Kodalia Union Health and Family Welfare Center,22.8552032,89.817361,4,2,"['hospital', 'health', 'point_of_interest', 'establishment']","বাগেরহাট সদর উপজেলা, Kodalia,kodalia,mollahat",ChIJ9d7V1Kvv_zkRUhRWOoo2daM,"VR48+3W Chitalmari Union, Bangladesh",7MJFVR48+3W
Muraridah Union Health Center,23.5654826,89.8134005,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Faridpur Sadar Upazila,ChIJT1YtGRYx_jkRNX62uErwpCY,"HR87+59 Faridpur, Bangladesh",7MMFHR87+59
Union Health Center,23.2223671,89.7787613,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Soto Khagrabaria To Sajail Road,ChIJKyCRQ_bP_zkRDytEy8ZjlAY,"6QCH+WG Orakandi Union, Bangladesh",7MMF6QCH+WG
Monsurnagar Union Hospital,24.7407274,89.7733624,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Village-Shalgram, PO-Kumariyabari 2055, PS- 6710, Dist.-Sirajganj, Division-, কাজিপুর",ChIJb0sM_4qZ_TkRWgVHByf17eA,"PQRF+78 Malipara, Bangladesh",7MPFPQRF+78
Ramkantapur Union Health and Family Welfare Center,23.4400636,89.7560474,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Saltha Upazila,ChIJf6T5aF00_jkRbQzCGToKhN4,"CQR4+2C Bibhagdi, Bangladesh",7MMFCQR4+2C
Kaliganj Union Health Center,25.9200607,89.7510678,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kurigram-Kochakata Road,ChIJ0W7tgiG54jkRzJeda3mWw80,"WQC2+2C Balarampur, Bangladesh",7MQFWQC2+2C
Suktail union health & family welfare centre,23.0812891,89.7329767,3,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJOedW-O7B_zkRgfnw7Iv2hvA,"3PJM+G5 Sutail, Bangladesh",7MMF3PJM+G5
Belgacha Union Health Centre,25.0929504,89.7220346,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Belgacha,ChIJuaKRD11z_TkRRrNeATDexxg,"3PVC+5R Belgacha, Bangladesh",7MQF3PVC+5R
Alfadanga Upazilla Hospital,23.2946486,89.7063028,4.6,7,"['hospital', 'health', 'point_of_interest', 'establishment']",Alfadanga,ChIJZ9FVRwTK_zkR_wXMoxRGeIA,"7PV4+VG Alfadanga, Bangladesh",7MMF7PV4+VG
Sundarbans Union Health and Family Welfare Center,22.4541819,89.6775908,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Mongla Upazila,ChIJVXKfsugjADoRBiIWxFa_GDw,"FM3H+M2 Banstala, Bangladesh",7MJFFM3H+M2
Jhawoil Union Porishod & Hospital Field,24.3999128,89.6752173,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Road, Jhawoil Gram",ChIJrWWTMb7D_TkRdQduYWOhcw0,"9MXG+X3 Jhawoil Gram, Bangladesh",7MPF9MXG+X3
Union Hospital Dadshi,23.7619476,89.6711465,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Rajbari Sadar Upazila, Dadshi Bazar",ChIJ0dJAFihA_jkRr-KLy409dJg,"QM6C+QF Dadshi, Bangladesh",7MMFQM6C+QF
Joymonirhat Union Health Care,26.0868106,89.6636081,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Bhuruingamari Upazila,ChIJEd4fyf_q4jkRUQqnn_gb2zU,"3MP7+PC Joymonirhat, Bangladesh",7MRF3MP7+PC
"Union Health Family Welfare Center, Jalalpur, Shahjadpur, Sirajganj",24.1934284,89.662566,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Shahjadpur Upazila,ChIJC29_M_Hf_TkRIK6XvDKpMwQ,"5MV7+92 Mulkandi, Bangladesh",7MPF5MV7+92
CHONDIPUR UNION HEALTH CENTRE,25.4996174,89.6311993,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Sundarganj Upazila,ChIJLQme9TY3_TkRPPxCFHLI9M0,"FJXJ+RF Panspir Bazar, Bangladesh",7MQFFJXJ+RF
Union Health and Family Welfare Center,24.3604293,89.6275185,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Kamarkhanda Upazila,ChIJG4KYzi3D_TkRbfC2dczYsSY,"9J6H+52 Kornosuti, Bangladesh",7MPF9J6H+52
"Union Health and Family Welfare Center, Kashinathpur",23.9603633,89.6047919,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']","N5, Kashinathpur",ChIJyVDp8u5x_jkRWF53LyNzXuc,"XJ63+4W Kashinathpur, Bangladesh",7MMFXJ63+4W
Gossainbari union hospital,24.7391245,89.6041197,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Gosainbari,ChIJUdRkMIOl_TkRU9_SYzl-pVE,"PJQ3+JJ Gosainbari, Bangladesh",7MPFPJQ3+JJ
"Dupni-Konchibari Union Health & Family Planning Center,",25.5005183,89.5968083,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",বাজার সড়ক,ChIJp8UQzCgx_TkRlu1czL23X8s,"GH2W+6P Kanchibari, Bangladesh",7MQFGH2W+6P
Narina Union Health and Family Welfare Center,24.2186228,89.5965513,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Norina Road,ChIJLzDhz77Z_TkRIoz2x4Zz2nI,"6H9W+CJ Moshipur, Bangladesh",7MPF6H9W+CJ
Rajnagar Union Health & Family Welfare Centre,22.5994166,89.5881803,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Khulna - Mongla Hwy,ChIJn6aykXUnADoR3S2wPa6cBv4,"HHXQ+Q7 Chitra, Bangladesh",7MJFHHXQ+Q7
Union Health Center Baharpur,23.6863014,89.5694099,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Baharpur,ChIJUV8aEWpD_jkRYiPBgPTvEOI,"MHP9+GQ Baharpur, Bangladesh",7MMFMHP9+GQ
Shantiram Union Health and Family Welfare Center,25.5071375,89.5693308,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Sundarganj Upazila,ChIJacLbI3Mx_TkRRRgPjhQ5llw,"GH49+VP Belka, Bangladesh",7MQFGH49+VP
Digha Union Board & Hospital,23.4526839,89.5690335,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Mohammadpur Upazila,ChIJ4YHc1BRN_jkRp91HqlSoV2U,"FH39+3J Felsha, Bangladesh",7MMFFH39+3J
Union Health & Family Planing Centre,23.0208551,89.5544502,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","কালিয়া উপজেলা, Jamril danga",ChIJTxzfQSa9_zkRq6LXfuMEqT4,"2HC3+8Q Jamril, Bangladesh",7MMF2HC3+8Q
Union Parishad Hospital,25.7298778,89.5526241,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Malikbeg,ChIJsW1nl9vN4jkRTLIRyC3p2iU,"PHH3+X2 Malikbeg, Bangladesh",7MQFPHH3+X2
Union Health and Family Planning Center,24.9864147,89.5053349,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Sonatola Upazila,ChIJL2obmv8H_TkR1BSO2JZ9auY,"XGP4+H4 Sonatala, Bangladesh",7MPFXGP4+H4
Union Health and Family Welfare Center,24.1750636,89.4924426,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Dighulia,ChIJddFTVCDX_TkRlMKFOSAwVuM,"5FGR+2X Dighulia, Bangladesh",7MPF5FGR+2X
Union Health and Family Welfare Center,25.8011949,89.4883549,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Rajarhat Upazila,ChIJxSty8WLR4jkR0DoUWx_vMTE,"RF2Q+F8 Panchagram, Bangladesh",7MQFRF2Q+F8
Shatrujitpur Union Health and Family Welfare Center.,23.4183696,89.4867442,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Magura,ChIJF-M0lctT_jkRfD0Okgb1a58,"CF9P+8M Satrujitpur, Bangladesh",7MMFCF9P+8M
Narua Union Health and Family Welfare Center,23.64192,89.482551,3.7,3,"['hospital', 'health', 'point_of_interest', 'establishment']",Unnamed Road,ChIJJzW34Dhb_jkRyhYI3KAuLvg,"JFRM+Q2 Garakhola, Bangladesh",7MMFJFRM+Q2
Union Health Council,23.6418381,89.4824956,5,2,"['hospital', 'health', 'point_of_interest', 'establishment']",Baliakandi Upazila,ChIJV1ngP91b_jkR5LHqV8f7jCw,"JFRJ+PX Garakhola, Bangladesh",7MMFJFRJ+PX
"Upozila Health Care Center, Phultala, Khulna.",22.957055,89.4806298,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Phultala Upazila,ChIJsRFB6NaY_zkRz56vV1orQiY,"XF4J+R7 Phultala, Bangladesh",7MJFXF4J+R7
Tepamadhupur Union Health and Family Welfere Center UHFWC,25.744707,89.4647644,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Kaunia Upazila,ChIJC9bgY7PV4jkRgaVS0UgyQ2E,"PFV7+VW Tepa Madhupur, Bangladesh",7MQFPFV7+VW
Kandi Union Health and Family Welfare Center,25.6038382,89.4627207,4,1,"['hospital', 'health', 'point_of_interest', 'establishment']","Kandi-Chowdhurani Road, Kaikuri",ChIJo9fWiM8r_TkRjnhrHaFO7ok,"JF37+G3 Kandi, Bangladesh",7MQFJF37+G3
No. 9 Kandi Union Health and Family Welfare Center,25.6038642,89.4627089,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']","Kandi-Chowdhurani Road, Kaikuri",ChIJffUtjogr_TkRvKJE67XYN9U,"JF37+G3 Kandi, Bangladesh",7MQFJF37+G3
Mahendranagar Union Health Clinic,25.8703877,89.4564292,5,1,"['hospital', 'health', 'point_of_interest', 'establishment']",Mahendranagar,ChIJ_cy0aurZ4jkReeLu6_84oQg,"VFC4+5H Mahendranagar, Bangladesh",7MQFVFC4+5H
Sonarai Union Health Care Center,24.9480762,89.4438852,5,4,"['hospital', 'health', 'point_of_interest', 'establishment']",Gabtali Upazila,ChIJYRh3BP0A_TkRvCmM4HWaXN0,"WCXV+6H Jaguli, Bangladesh",7MPFWCXV+6H
Dakshinpara Union Health and Family Welfare Center,25.0101715,89.4252596,not found,not found,"['hospital', 'health', 'point_of_interest', 'establishment']",Gabtali Upazila,ChIJi7S5zToC_TkRD_iAkkfYhxY,"2C6G+34 Langluhat, Bangladesh",7MQF2C6G+34
